timestamp,frame_index,structural_dx_pixels,structural_dy_pixels,structural_displacement_pixels,velocity_x_pixels_s,velocity_y_pixels_s,velocity_magnitude_pixels_s,acceleration_x_pixels_s2,acceleration_y_pixels_s2,acceleration_magnitude_pixels_s2,optical_dominant_frequency_hz,valid_feature_count,tracking_quality,camera_fps
0.0,1,0.04284412658532803,0.039700993094393164,0.04608629770911859,1.285323797559841,1.191029792831795,1.7523153916993939,-38.49049508902982,-46.16499574225739,60.10594849165323,1.18,45,GOOD,29.9
0.033444816053511704,2,7.690981973935279e-05,-0.011593446619226155,0.03784649476795451,0.0023072945921805837,-0.34780339857678466,0.34781105167877696,-28.65869049054386,-24.617595985249046,37.78024050645706,1.18,45,GOOD,29.9
0.06688963210702341,3,-0.02084185228254721,-0.015004775761715826,0.05234233042719395,-0.6252555684764163,-0.45014327285147476,0.7704372083461466,6.310890003200178,4.965999496125709,8.030472192095104,1.18,45,GOOD,29.9
0.1003344481605351,4,0.01410110982685086,-0.0005578921833912474,0.0455388518273454,0.42303329480552576,-0.016736765501737423,0.42336424959304136,15.295833203050183,4.972408070785982,16.083760611186364,1.18,45,GOOD,29.9
0.13377926421404682,5,0.013148888168675422,-0.003954980048858087,0.031688204431577945,0.39446664506026263,-0.11864940146574261,0.4119242825244443,-7.280334681971801,8.472948314020524,11.171129137808078,1.18,45,GOOD,29.9
0.16722408026755853,6,-0.0020774116886420318,0.01827088184776547,0.018586286482534634,-0.06232235065926096,0.5481264554329641,0.5516581246906467,4.433325343558652,-4.314710697981548,6.18636419952106,1.18,45,GOOD,29.9
0.2006688963210702,7,0.023000722265472423,-0.013543226044372638,0.024127204506435292,0.6900216679641727,-0.40629678133117914,0.8007540051602209,2.0655065356411413,-12.237222842425586,12.410315876074984,1.18,45,GOOD,29.9
0.23411371237458192,8,0.002512602835004948,-0.008922946690958052,0.038686793520283196,0.07537808505014844,-0.26768840072874156,0.27809878746686173,-23.981582831711084,19.80927923245702,31.105045552509207,1.18,45,GOOD,29.9
0.26755852842809363,9,-0.030291684027218872,0.030477394472198514,0.01845314959917264,-0.9087505208165662,0.9143218341659555,1.2891128443689392,10.2669393215049,4.407585795418391,11.173041464858056,1.18,45,GOOD,29.9
0.3010033444816053,10,0.02532802354946028,0.0008716884099717048,0.04725504163299718,0.7598407064838084,0.026150652299151145,0.7602905732977913,11.569995304309119,-5.755845887185807,12.922637239308733,1.18,45,GOOD,29.9
